precision,recall,f1-score,support
0.9670278994696795,0.9289036544850499,0.947582467239042,4515.0
0.2534883720930233,0.43253968253968256,0.3196480938416423,252.0
0.9026641493601846,0.9026641493601846,0.9026641493601846,0.9026641493601846
0.6102581357813514,0.6807216685123663,0.6336152805403421,4767.0
0.9293077482427198,0.9026641493601846,0.9143876986012941,4767.0
